ProjectID,LocationID,Postcode,Depth,Fines,LiquidLimit,PlasticLimit,PlasticityIndex,MoistureContent,X,Y,Latitude,Longitude,Date,Geology Code
P7143,WS01,LE17 6,0.8,100,62,28,34,36,463979.8138,283973.5421,52.45,-1.06,21/10/2016,GLACIAL DEPOSITS
P7143,TP07,LE17 6,1.2,37,38,21,17,15,463979.8138,283973.5421,52.45,-1.06,21/10/2016,GLACIAL DEPOSITS
P7143,TP06,LE17 6,1,93,56,24,32,20,463979.8138,283973.5421,52.45,-1.06,21/10/2016,GLACIAL DEPOSITS
P7143,TP06,LE17 6,1,93,56,24,32,20,463979.8138,283973.5421,52.45,-1.06,21/10/2016,GLACIAL DEPOSITS
P7143,TP05,LE17 6,0.7,100,50,19,31,21,463979.8138,283973.5421,52.45,-1.06,21/10/2016,GLACIAL DEPOSITS
P7143,TP03,LE17 6,1.5,78,45,22,23,17,463979.8138,283973.5421,52.45,-1.06,21/10/2016,GLACIAL DEPOSITS
P7143,TP02,LE17 6,1.8,91,38,20,18,23,463979.8138,283973.5421,52.45,-1.06,21/10/2016,GLACIAL DEPOSITS
P7143,TP01,LE17 6,1.1,100,66,30,36,23,463979.8138,283973.5421,52.45,-1.06,21/10/2016,GLACIAL DEPOSITS
P7147,TP17,NG31 8,1,100,52,25,27,21,490191.3958,336680.3306,52.92,-0.66,21/10/2016,CHARMOUTH MUDSTONE FORMATION
P7147,TP14,NG31 8,1.3,100,56,27,29,22,490191.3958,336680.3306,52.92,-0.66,21/10/2016,CHARMOUTH MUDSTONE FORMATION
P7147,TP12,NG31 8,1.7,100,59,29,30,28,490191.3958,336680.3306,52.92,-0.66,21/10/2016,CHARMOUTH MUDSTONE FORMATION
P7147,TP07,NG31 8,1.2,100,59,28,31,24,490191.3958,336680.3306,52.92,-0.66,21/10/2016,CHARMOUTH MUDSTONE FORMATION
P7147,TP04,NG31 8,1.1,100,57,27,30,28,490191.3958,336680.3306,52.92,-0.66,21/10/2016,CHARMOUTH MUDSTONE FORMATION
P7147,TP01,NG31 8,1.1,100,66,30,36,23,490191.3958,336680.3306,52.92,-0.66,21/10/2016,CHARMOUTH MUDSTONE FORMATION
P7147,WS08,NG31 8,0.7,100,65,29,36,33,490191.3958,336680.3306,52.92,-0.66,21/10/2016,CHARMOUTH MUDSTONE FORMATION
P7150,TP11,MK45 3,1.8,100,60,25,35,23,506999.0825,243551.1468,52.08,-0.44,21/10/2016,OXFORD CLAY FORMATION
P7150,TP11,MK45 3,2.7,100,60,24,36,26,506999.0825,243551.1468,52.08,-0.44,21/10/2016,OXFORD CLAY FORMATION
P7150,TP10,MK45 3,2.1,100,65,22,43,30,506999.0825,243551.1468,52.08,-0.44,21/10/2016,OXFORD CLAY FORMATION
P7150,TP10,MK45 3,3,100,60,25,35,30,506999.0825,243551.1468,52.08,-0.44,21/10/2016,OXFORD CLAY FORMATION
P7150,TP05,MK45 3,1.9,100,57,23,34,29,506999.0825,243551.1468,52.08,-0.44,21/10/2016,OXFORD CLAY FORMATION
P7150,TP03,MK45 3,3,100,63,23,40,29,506999.0825,243551.1468,52.08,-0.44,21/10/2016,OXFORD CLAY FORMATION
P7150,TP03,MK45 3,2.3,100,58,26,32,28,506999.0825,243551.1468,52.08,-0.44,21/10/2016,OXFORD CLAY FORMATION
P7159,WS201,LE8 0,1.5,96,39,19,20,19,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,WS201,LE8 0,3,98,44,19,25,18,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,WS204,LE8 0,1.5,98,46,19,27,21,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,WS204,LE8 0,2.5,96,44,18,26,17,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,WS205,LE8 0,1.5,98,40,18,22,16,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,WS205,LE8 0,2.75,99,36,18,18,17,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,TP01,LE8 0,1.2,83,42,21,21,15,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,TP02,LE8 0,0.5,82,46,20,26,14,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,TP03,LE8 0,0.5,93,53,22,31,15,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,TP05,LE8 0,0.4,76,49,21,28,19,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,TP05,LE8 0,1.1,96,53,22,31,21,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,TP06,LE8 0,0.8,86,38,16,22,17,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,TP06,LE8 0,1.85,85,28,13,15,22,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,TP06,LE8 0,2.6,85,44,20,24,20,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,TP06,LE8 0,2.6,85,44,20,24,20,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,TP09,LE8 0,1.2,90,42,18,24,19,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,TP12,LE8 0,2.2,100,46,21,25,19,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,TP16,LE8 0,1,86,44,20,24,19,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,TP23,LE8 0,1.7,90,44,18,26,20,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,TP33,LE8 0,2.3,94,38,18,20,16,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,TP34,LE8 0,1.7,89,40,19,21,18,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,WS02,LE8 0,1.6,83,35,18,17,17,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,WS05,LE8 0,1.2,100,38,16,22,23,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,BH01,LE8 0,1.8,87,39,17,22,20,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,BH01,LE8 0,3,96,35,15,20,16,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,WS101,LE8 0,1.75,98,39,18,21,15,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,WS101,LE8 0,2.75,97,48,19,29,24,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,WS103,LE8 0,2,96,51,21,30,16,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,WS103,LE8 0,3,97,28,18,10,19,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,WS106,LE8 0,2.25,94,40,19,21,15,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,WS106,LE8 0,3.25,93,36,16,20,13,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,WS108,LE8 0,2.75,97,40,17,23,18,467240.71,294029.6323,52.54,-1.01,14/12/2018,TILL
P7159,WS108,LE8 0,3.75,83,42,18,24,18,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7159,WS110,LE8 0,1.75,98,42,18,24,18,467240.71,294029.6323,52.54,-1.01,14/12/2018,TILL
P7159,WS110,LE8 0,2.75,97,41,18,23,17,467240.71,294029.6323,52.54,-1.01,14/12/2018,GLACIAL DEPOSITS
P7169,TP01,MK45 4,0.9,99,45,18,27,13,511283.9608,235856.1803,52.01,-0.38,21/10/2016,OADBY TILL MEMBER
P7169,TP01,MK45 4,0.9,99,45,18,27,13,511283.9608,235856.1803,52.01,-0.38,21/10/2016,OADBY TILL MEMBER
P7169,TP02,MK45 4,1.5,96,42,18,24,17,511283.9608,235856.1803,52.01,-0.38,21/10/2016,OADBY TILL MEMBER
P7169,TP03,MK45 4,0.9,99,40,18,22,11,511283.9608,235856.1803,52.01,-0.38,21/10/2016,OADBY TILL MEMBER
P7169,TP04,MK45 4,1.9,96,39,16,23,13,511283.9608,235856.1803,52.01,-0.38,21/10/2016,OADBY TILL MEMBER
P7169,TP05,MK45 4,1.4,98,45,18,27,15,511283.9608,235856.1803,52.01,-0.38,21/10/2016,OADBY TILL MEMBER
P7169,TP07,MK45 4,1.9,78,44,17,27,17,511283.9608,235856.1803,52.01,-0.38,21/10/2016,OADBY TILL MEMBER
P7169,TP08,MK45 4,1.4,99,45,18,27,16,511283.9608,235856.1803,52.01,-0.38,21/10/2016,OADBY TILL MEMBER
P7169,TP09,MK45 4,1.9,92,42,18,24,17,511283.9608,235856.1803,52.01,-0.38,21/10/2016,OADBY TILL MEMBER
P7170,TP202,CW11 3,2.8,61,55,39,16,39,372001.4274,360397.2248,53.14,-2.42,21/10/2016,RIVER TERRACE DEPOSITS
P7170,TP203,CW11 3,1.2,84,41,24,17,23,372001.4274,360397.2248,53.14,-2.42,21/10/2016,GLACIOFLUVIAL DEPOSITS
P7170,TP205,CW11 3,1.4,98,44,26,18,18,372001.4274,360397.2248,53.14,-2.42,21/10/2016,LOWER PENNINE COAL MEASURES
P7170,TP205,CW11 3,0.7,89,50,30,20,23,372001.4274,360397.2248,53.14,-2.42,21/10/2016,LOWER PENNINE COAL MEASURES
P7173,WS01,N6 6,1,87,41,17,24,16,528310.3653,187301.9757,51.57,-0.15,21/10/2016,BAGSHOT FORMATION
P7179,WS01,LE67 1,1,87,41,17,24,16,444011.0131,312677.7968,52.71,-1.35,22/09/2017,GLACIAL TILL - OADBY MEMBER
P7179,WS01,LE67 1,1,87,41,17,24,16,444011.0131,312677.7968,52.71,-1.35,22/09/2017,GLACIAL TILL - OADBY MEMBER
P7179,WS02,LE67 1,1.4,69,31,16,15,18,444011.0131,312677.7968,52.71,-1.35,22/09/2017,GLACIAL TILL - OADBY MEMBER
P7179,WS04,LE67 1,1.8,100,38,19,19,18,444011.0131,312677.7968,52.71,-1.35,22/09/2017,GLACIAL TILL - OADBY MEMBER
P7179,WS05,LE67 1,1.9,90,36,17,19,18,444011.0131,312677.7968,52.71,-1.35,22/09/2017,GLACIAL TILL - OADBY MEMBER
P7179,WS05,LE67 1,1.9,90,36,17,19,18,444011.0131,312677.7968,52.71,-1.35,22/09/2017,GLACIAL TILL - OADBY MEMBER
P7180,TP05,CV12 0,2,100,56,32,24,37,434741.3452,285905.1038,52.47,-1.49,19/03/2020,ALLUVIUM
P7180,TP02,CV12 0,1.3,100,48,20,28,19,434741.3452,285905.1038,52.47,-1.49,19/03/2020,GLACIAL DEPOSITS
P7180,TP09,CV12 0,1.8,100,43,18,25,16,434741.3452,285905.1038,52.47,-1.49,19/03/2020,GLACIAL DEPOSITS
P7180,WS01,CV12 0,2,91,27,13,14,18,434741.3452,285905.1038,52.47,-1.49,19/03/2020,WHITACRE MEMBER
P7180,WS03,CV12 0,0.9,100,43,19,24,18,434741.3452,285905.1038,52.47,-1.49,19/03/2020,GLACIAL DEPOSITS
P7180,WS10,CV12 0,2.5,100,47,19,28,21,434741.3452,285905.1038,52.47,-1.49,19/03/2020,WHITACRE MEMBER
P7180,WS11,CV12 0,0.5,100,71,28,43,26,434741.3452,285905.1038,52.47,-1.49,19/03/2020,GLACIAL DEPOSITS
P7180,WS11,CV12 0,0.5,100,71,28,43,26,434741.3452,285905.1038,52.47,-1.49,19/03/2020,GLACIAL DEPOSITS
P7180,WS13,CV12 0,1.7,100,43,20,23,16,434741.3452,285905.1038,52.47,-1.49,19/03/2020,WHITACRE MEMBER
P7181,WS07(1),TF2 8,1.7,97,32,14,18,15,369701.4995,313687.6106,52.72,-2.45,21/10/2016,GLACIAL DEPOSITS
P7181,WS06,TF2 8,0.8,95,28,15,13,13,369701.4995,313687.6106,52.72,-2.45,21/10/2016,GLACIAL DEPOSITS
P7181,WS02,TF2 8,1.5,100,39,17,22,22,369701.4995,313687.6106,52.72,-2.45,21/10/2016,GLACIAL DEPOSITS
P7181,WS04,TF2 8,1.3,100,31,14,17,14,369701.4995,313687.6106,52.72,-2.45,21/10/2016,GLACIAL DEPOSITS
P7181,WS03,TF2 8,1.8,99,26,15,11,15,369701.4995,313687.6106,52.72,-2.45,21/10/2016,GLACIAL DEPOSITS
P7187,TP14,LE19 4,1.1,100,57,22,35,25,454280.8569,300543.8655,52.6,-1.2,21/10/2016,GLACIAL DEPOSITS
P7187,WS35,LE19 4,0.9,100,55,23,32,16,454280.8569,300543.8655,52.6,-1.2,21/10/2016,GLACIOFLUVIAL DEPOSITS
P7187,WS35,LE19 4,0.9,100,55,23,32,16,454280.8569,300543.8655,52.6,-1.2,21/10/2016,GLACIAL DEPOSITS
P7187,WS01,LE19 4,0.8,100,40,17,23,12,454280.8569,300543.8655,52.6,-1.2,21/10/2016,GLACIAL DEPOSITS
P7187,WS03,LE19 4,1.6,100,39,19,20,16,454280.8569,300543.8655,52.6,-1.2,21/10/2016,GLACIAL DEPOSITS
P7187,WS05,LE19 4,1.7,100,44,22,22,23,454280.8569,300543.8655,52.6,-1.2,21/10/2016,GLACIAL DEPOSITS
P7187,WS06,LE19 4,1.3,100,44,24,20,25,454280.8569,300543.8655,52.6,-1.2,21/10/2016,EDWALTON MEMBER
P7187,WS11,LE19 4,0.7,100,58,27,31,25,454280.8569,300543.8655,52.6,-1.2,21/10/2016,GLACIAL DEPOSITS
P7187,WS14,LE19 4,0.6,100,66,26,40,28,454280.8569,300543.8655,52.6,-1.2,21/10/2016,EDWALTON MEMBER
P7187,WS18,LE19 4,1.2,100,54,25,29,26,454280.8569,300543.8655,52.6,-1.2,21/10/2016,GLACIAL DEPOSITS
P7187,WS18,LE19 4,1.2,100,54,25,29,26,454280.8569,300543.8655,52.6,-1.2,21/10/2016,EDWALTON MEMBER
P7187,WS23,LE19 4,2.6,100,42,19,23,22,454280.8569,300543.8655,52.6,-1.2,21/10/2016,GLACIAL DEPOSITS
P7187,WS28,LE19 4,0.8,99,49,19,30,16,454280.8569,300543.8655,52.6,-1.2,21/10/2016,GLACIAL DEPOSITS
P7187,TP03,LE19 4,0.8,76,38,19,19,14,454280.8569,300543.8655,52.6,-1.2,21/10/2016,GLACIOFLUVIAL DEPOSITS
P7187,TP03,LE19 4,0.8,76,38,19,19,14,454280.8569,300543.8655,52.6,-1.2,21/10/2016,GLACIAL DEPOSITS
P7187,TP43,LE19 4,0.5,100,51,21,30,22,454280.8569,300543.8655,52.6,-1.2,21/10/2016,GLACIAL DEPOSITS
P7189,TP01,DE24 3,1,100,36,21,15,17,434426.8401,330400.0609,52.87,-1.49,08/11/2016,GUNTHORPE MEMBER
P7189,TP05,DE24 3,0.4,83,43,19,24,17,434426.8401,330400.0609,52.87,-1.49,08/11/2016,LACUSTRINE DEPOSITS
P7189,TP06,DE24 3,0.5,98,31,15,16,14,434426.8401,330400.0609,52.87,-1.49,08/11/2016,LACUSTRINE DEPOSITS
P7189,TP09,DE24 3,0.5,94,38,19,19,22,434426.8401,330400.0609,52.87,-1.49,08/11/2016,LACUSTRINE DEPOSITS
P7196,TP08,PE28 4,2.1,100,56,21,35,23,520028.8905,271668.3412,52.33,-0.24,21/10/2016,OXFORD CLAY FORMATION
P7196,TP13,PE28 4,2.1,91,50,19,31,22,520028.8905,271668.3412,52.33,-0.24,21/10/2016,OXFORD CLAY FORMATION
P7196,TP23,PE28 4,2.3,93,45,18,27,22,520028.8905,271668.3412,52.33,-0.24,21/10/2016,RIVER TERRACE DEPOSITS
P7196,TP23,PE28 4,2.3,93,45,18,27,22,520028.8905,271668.3412,52.33,-0.24,21/10/2016,OXFORD CLAY FORMATION
P7196,TP25,PE28 4,2.3,100,43,20,23,21,520028.8905,271668.3412,52.33,-0.24,21/10/2016,OXFORD CLAY FORMATION
P7196,TP32,PE28 4,2,100,49,19,30,22,520028.8905,271668.3412,52.33,-0.24,21/10/2016,OXFORD CLAY FORMATION
P7197,WS01,CO5 9,1,100,37,17,20,21,586100.7062,219155.8737,51.84,0.7,28/09/2017,LOWESTOFT FORMATION
P7197,TP01,CO5 9,2.6,70,36,26,10,16,586100.7062,219155.8737,51.84,0.7,28/09/2017,LOWESTOFT FORMATION
P7197,TP02,CO5 9,0.6,62,43,15,28,16,586100.7062,219155.8737,51.84,0.7,28/09/2017,RIVER TERRACE DEPOSITS
P7197,TP04,CO5 9,1.4,58,41,15,26,16,586100.7062,219155.8737,51.84,0.7,28/09/2017,RIVER TERRACE DEPOSITS
P7197,TP05,CO5 9,2.3,84,46,17,29,20,586100.7062,219155.8737,51.84,0.7,28/09/2017,LOWESTOFT FORMATION
P7197,TP06,CO5 9,2.5,58,36,16,20,15,586100.7062,219155.8737,51.84,0.7,28/09/2017,LOWESTOFT FORMATION
P7197,TP10,CO5 9,0.8,65,45,19,26,19,586100.7062,219155.8737,51.84,0.7,28/09/2017,RIVER TERRACE DEPOSITS
P7197,TP10,CO5 9,2.5,100,54,22,32,30,586100.7062,219155.8737,51.84,0.7,28/09/2017,RIVER TERRACE DEPOSITS
P7197,TP12,CO5 9,1.7,97,42,18,24,18,586100.7062,219155.8737,51.84,0.7,28/09/2017,LOWESTOFT FORMATION
P7197,WS102,CO5 9,1.9,99,36,16,20,19,586100.7062,219155.8737,51.84,0.7,28/09/2017,RIVER TERRACE DEPOSITS
P7200,SA02,MK45 5,1,100,43,20,23,26,505793.5038,235736.7969,52.01,-0.46,15/03/2018,WOBURN SANDS FORMATION
P7200,SS01,MK45 5,0.9,98,40,17,23,35,505793.5038,235736.7969,52.01,-0.46,15/03/2018,WOBURN SANDS FORMATION
P7201,WS04,CH66 1,1.6,97,41,16,25,19,337450.6668,378526.91,53.3,-2.94,21/10/2016,GLACIAL DEPOSITS
P7201,WS06,CH66 1,2.5,100,27,17,10,19,337450.6668,378526.91,53.3,-2.94,21/10/2016,GLACIAL DEPOSITS
P7201,WS07,CH66 1,0.9,100,28,15,13,15,337450.6668,378526.91,53.3,-2.94,21/10/2016,GLACIAL DEPOSITS
P7201,WS10,CH66 1,1.6,100,22,14,8,13,337450.6668,378526.91,53.3,-2.94,21/10/2016,GLACIAL DEPOSITS
P7201,WS13,CH66 1,0.9,100,32,15,17,10,337450.6668,378526.91,53.3,-2.94,21/10/2016,GLACIAL DEPOSITS
P7201,WS15,CH66 1,0.9,100,35,16,19,17,337450.6668,378526.91,53.3,-2.94,21/10/2016,GLACIAL DEPOSITS
P7207,WS04,L2 2,1.6,97,41,16,25,19,334288.2001,390808.9951,53.41,-2.99,07/08/2018,GLACIAL DEPOSITS
P7207,BH02,L2 2,7.5,94,35,15,20,18,334288.2001,390808.9951,53.41,-2.99,07/08/2018,GLACIAL DEPOSITS
P7207,BH03,L2 2,4,98,35,16,19,19,334288.2001,390808.9951,53.41,-2.99,07/08/2018,GLACIAL DEPOSITS
P7207,BH04,L2 2,10,100,32,11,21,15,334288.2001,390808.9951,53.41,-2.99,07/08/2018,GLACIAL DEPOSITS
P7209,MLWS209,ME2 2,3.4,10,62,30,32,47,572683.0711,167468.3568,51.38,0.48,05/04/2018,ALLUVIUM
P7209,MLWS222,ME2 2,3,10,37,20,17,24,572683.0711,167468.3568,51.38,0.48,05/04/2018,ALLUVIUM
P7209,TMCP202,ME2 2,11.5,100,97,51,46,43,572683.0711,167468.3568,51.38,0.48,05/04/2018,ALLUVIUM
P7209,MLWS216,ME2 2,3.5,10,80,43,37,58,572683.0711,167468.3568,51.38,0.48,05/04/2018,ALLUVIUM
P7209,MLWS202,ME2 2,3.5,83,61,17,44,24,572683.0711,167468.3568,51.38,0.48,05/04/2018,ALLUVIUM
P7209,LLTP207,ME2 2,1,82,23,17,6,13,572683.0711,167468.3568,51.38,0.48,05/04/2018,RIVER TERRACE DEPOSITS
P7209,LLTP209A,ME2 2,2.3,81,29,18,11,22,572683.0711,167468.3568,51.38,0.48,05/04/2018,RIVER TERRACE DEPOSITS
P7209,LLTP210,ME2 2,1.5,86,24,15,9,16,572683.0711,167468.3568,51.38,0.48,05/04/2018,RIVER TERRACE DEPOSITS
P7211,TP01,DE72 3,2.5,22,36,25,11,26,439811.791,330441.2221,52.87,-1.41,17/09/2021,BRANSCOMBE MUDSTONE FORMATION
P7211,TP02,DE72 3,1,26,35,26,9,25,439811.791,330441.2221,52.87,-1.41,17/09/2021,BRANSCOMBE MUDSTONE FORMATION
P7211,TP03,DE72 3,1,25,35,26,9,32,439811.791,330441.2221,52.87,-1.41,17/09/2021,BRANSCOMBE MUDSTONE FORMATION
P7211,TP04,DE72 3,0.75,30,36,25,11,19,439811.791,330441.2221,52.87,-1.41,17/09/2021,ALLENTON TERRACE DEPOSITS
P7211,TP05,DE72 3,2,29,50,28,22,43,439811.791,330441.2221,52.87,-1.41,17/09/2021,BRANSCOMBE MUDSTONE FORMATION
P7211,TP06,DE72 3,0.5,31,31,17,14,14,439811.791,330441.2221,52.87,-1.41,17/09/2021,ALLENTON TERRACE DEPOSITS
P7211,TP08,DE72 3,0.5,10,36,25,11,17,439811.791,330441.2221,52.87,-1.41,17/09/2021,ALLENTON TERRACE DEPOSITS
P7211,TP09,DE72 3,1,14,33,22,11,20,439811.791,330441.2221,52.87,-1.41,17/09/2021,ALLENTON TERRACE DEPOSITS
,,,,,,,,,,,,,,
P7211,TP12,DE72 3,0.5,45,31,24,7,19,439811.791,330441.2221,52.87,-1.41,17/09/2021,ALLENTON TERRACE DEPOSITS
P7211,TP202,DE72 3,0.65,50,42,16,26,18.9,439811.791,330441.2221,52.87,-1.41,17/09/2021,ALLENTON TERRACE DEPOSITS
P7211,TP203,DE72 3,0.5,28,56,20,36,32.9,439811.791,330441.2221,52.87,-1.41,17/09/2021,ALLENTON TERRACE DEPOSITS
P7211,TP208,DE72 3,1.05,41,35,17,18,15.3,439811.791,330441.2221,52.87,-1.41,17/09/2021,ALLENTON TERRACE DEPOSITS
P7211,TP213,DE72 3,0.6,22,34,15,19,18.5,439811.791,330441.2221,52.87,-1.41,17/09/2021,ALLENTON TERRACE DEPOSITS
P7211,TP214,DE72 3,1.9,49,37,18,19,17,439811.791,330441.2221,52.87,-1.41,17/09/2021,BRANSCOMBE MUDSTONE FORMATION
P7216,TP01,HP22 5,1.9,100,72,27,45,25,484893.3021,213088.1339,51.81,-0.77,21/10/2016,GAULT FORMATION
P7216,TP02,HP22 5,1.1,100,60,23,37,23,484893.3021,213088.1339,51.81,-0.77,21/10/2016,GAULT FORMATION
P7216,TP02,HP22 5,1.2,100,26,22,4,20,484893.3021,213088.1339,51.81,-0.77,21/10/2016,GAULT FORMATION
P7216,TP06,HP22 5,1.3,100,69,25,44,25,484893.3021,213088.1339,51.81,-0.77,21/10/2016,GAULT FORMATION
P7216,TP08,HP22 5,1.9,100,70,25,45,32,484893.3021,213088.1339,51.81,-0.77,21/10/2016,GAULT FORMATION
P7216,TP18,HP22 5,1.9,100,79,28,51,34,484893.3021,213088.1339,51.81,-0.77,21/10/2016,GAULT FORMATION
P7222,TP04,WS13 8,2.8,100,24,18,6,14,419684.9214,313631.6742,52.72,-1.71,21/10/2016,MERCIA MUDSTONE GROUP
P7222,TP01,WS13 8,1.6,96,40,16,24,11,419684.9214,313631.6742,52.72,-1.71,21/10/2016,MERCIA MUDSTONE GROUP
P7224,TP01,CV11 6,2.5,100,52,22,30,21,439433.8261,293727.3129,52.54,-1.42,12/08/2019,THRUSSINGTON MEMBER
P7224,TP01,CV11 6,3.5,100,32,16,16,12,439433.8261,293727.3129,52.54,-1.42,12/08/2019,THRUSSINGTON MEMBER
P7224,TP02,CV11 6,2.5,100,54,24,30,24,439433.8261,293727.3129,52.54,-1.42,12/08/2019,BOSWORTH CLAY MEMBER
P7224,TP02,CV11 6,0.9,86,29,16,13,18,439433.8261,293727.3129,52.54,-1.42,12/08/2019,BOSWORTH CLAY MEMBER
P7224,TP02,CV11 6,3.5,100,31,15,16,14,439433.8261,293727.3129,52.54,-1.42,12/08/2019,THRUSSINGTON MEMBER
P7224,TP04,CV11 6,2.5,100,43,22,21,19,439433.8261,293727.3129,52.54,-1.42,12/08/2019,BOSWORTH CLAY MEMBER
P7224,TP04,CV11 6,3.5,100,32,14,18,15,439433.8261,293727.3129,52.54,-1.42,12/08/2019,THRUSSINGTON MEMBER
P7224,TP05,CV11 6,2.5,82,33,17,16,14,439433.8261,293727.3129,52.54,-1.42,12/08/2019,THRUSSINGTON MEMBER
P7224,TP05,CV11 6,3.25,100,29,13,16,14,439433.8261,293727.3129,52.54,-1.42,12/08/2019,THRUSSINGTON MEMBER
P7224,WS03,CV11 6,1.5,93,33,16,17,12,439433.8261,293727.3129,52.54,-1.42,12/08/2019,THRUSSINGTON MEMBER
P7224,WS03,CV11 6,1.8,100,34,17,17,14,439433.8261,293727.3129,52.54,-1.42,12/08/2019,THRUSSINGTON MEMBER
P7224,WS03,CV11 6,2,99,33,17,16,16,439433.8261,293727.3129,52.54,-1.42,12/08/2019,THRUSSINGTON MEMBER
P7224,WS03,CV11 6,2.3,100,34,17,17,15,439433.8261,293727.3129,52.54,-1.42,12/08/2019,THRUSSINGTON MEMBER
P7224,WS03,CV11 6,2.5,96,34,17,17,14,439433.8261,293727.3129,52.54,-1.42,12/08/2019,THRUSSINGTON MEMBER
P7227,WS01,L24 8,1.9,98,23,11,12,13,342183.508,384030.1999,53.35,-2.87,13/02/2017,GLACIAL DEPOSITS
P7227,TP04,L24 8,1.8,99,34,14,20,15,342183.508,384030.1999,53.35,-2.87,13/02/2017,GLACIAL DEPOSITS
P7227,TP06,L24 8,2.5,85,29,13,16,12,342183.508,384030.1999,53.35,-2.87,13/02/2017,GLACIAL DEPOSITS
P7228,WS01,L18 8,1.8,100,39,19,20,19,338233.0393,387417.9107,53.38,-2.93,10/03/2017,CHESTER FORMATION
P7228,WS02,L18 8,1.9,99,32,15,17,19,338233.0393,387417.9107,53.38,-2.93,10/03/2017,CHESTER FORMATION
P7234,TP310,DE74 2,1.2,98,34,18,16,18,443870.5819,328251.2,52.85,-1.35,30/05/2018,HELSBY SANDSTONE FORMATION
P7234,TP309,DE74 2,1.8,94,29,16,13,18,443870.5819,328251.2,52.85,-1.35,30/05/2018,HELSBY SANDSTONE FORMATION
P7234,TP302,DE74 2,1.5,100,47,25,22,25,443870.5819,328251.2,52.85,-1.35,30/05/2018,HEMINGTON TERRACE DEPOSITS
P7234,TP303,DE74 2,1.2,100,46,22,24,24,443870.5819,328251.2,52.85,-1.35,30/05/2018,HEMINGTON TERRACE DEPOSITS
P7234,TP305,DE74 2,1.6,98,32,17,15,22,443870.5819,328251.2,52.85,-1.35,30/05/2018,HEMINGTON TERRACE DEPOSITS
P7235,WS07,L28 4,1.8,100,32,14,18,18,342969.8285,394034.5588,53.44,-2.86,16/02/2017,GLACIAL DEPOSITS
P7235,WS05,L28 4,2.2,100,27,14,13,16,342969.8285,394034.5588,53.44,-2.86,16/02/2017,GLACIAL DEPOSITS
P7236,TP01,SG5 3,1.5,98,51,21,30,19,512706.6767,233662.7215,51.99,-0.36,21/10/2016,GLACIAL DEPOSITS
P7236,TP03,SG5 3,1.1,100,77,31,46,29,512706.6767,233662.7215,51.99,-0.36,21/10/2016,GLACIAL DEPOSITS
